username,acctdesc,location,following,followers,totaltweets,usercreatedts,tweetcreatedts,retweetcount,text,hashtags
MrNosegbe,"Cool, calm and collected.",,1246,1978,127787,2010-12-02 13:25:40,2020-11-13 15:25:23,1190,BREAKING: The Egyptian FA confirms Mo Salah has tested positive for COVID-19 https://t.co/yBtx5qUamw,[]
jairus_nyakagwa,"Young Talented Africa's son,True @manutd fan @itsmainakageni live talk show #MainaAndKingangi.@classic105kenya #RushaRoho  #RogaRoga @Radiocitizenfm",Kisii kenya,11668,16991,21656,2011-05-26 11:47:49,2020-11-13 15:25:23,1190,BREAKING: The Egyptian FA confirms Mo Salah has tested positive for COVID-19 https://t.co/yBtx5qUamw,[]
bootsndiamonds,Winging this mom thing just like you! #WarriorMom of 3. Awareness Raiser: #PMADs and #foodallergies 🥜 #SurvivingTheDarkness,"Virginia, USA",2166,2413,22477,2012-06-18 18:02:43,2020-11-13 15:25:23,2,Lots of folks in #foodallergy world use glitter projects to explain cross contamination of food allergens - great analogy with regard to #COVID19 spread below https://t.co/FxCI6W89q6,"[{'text': 'foodallergy', 'indices': [36, 48]}]"
MZRAJIB,“Some journeys are more difficult than others”.,United Kingdom,651,419,21524,2013-02-14 10:35:31,2020-11-13 15:25:23,1190,BREAKING: The Egyptian FA confirms Mo Salah has tested positive for COVID-19 https://t.co/yBtx5qUamw,[]
towerpainter07,Javanka just found out,Southeast pa,2569,1435,67868,2017-08-13 04:17:11,2020-11-13 15:25:23,591,"The nightmare situations happening right now in #ElPaso #NorthDakota #SouthDakota &amp; #Utah may not concern you, but the case #s across the US mean your state could be next. It will be disastrous. 1,549 people died of #COVID19 on Wednesday-the highest toll since April. #WearAMask","[{'text': 'ElPaso', 'indices': [65, 72]}, {'text': 'NorthDakota', 'indices': [73, 85]}, {'text': 'SouthDakota', 'indices': [86, 98]}, {'text': 'Utah', 'indices': [105, 110]}]"
ruhithallon,'Activism is my rent 4 living on this planet.'Alice Walker.We do not hold the monopoly on being sentient beings. Education is key.♀️NO HUNTERS.,,4143,3719,176220,2012-05-21 10:40:29,2020-11-13 15:25:23,0,#WearAMaskSaveALife #coronavirus is real. https://t.co/uleyyxFxlY,"[{'text': 'WearAMaskSaveALife', 'indices': [0, 19]}, {'text': 'coronavirus', 'indices': [20, 32]}]"
faridjani79,"Peminat Park King Lot


Not a libtard or conservative.


Click link bawah untuk tengok shopee saya",,386,198,9135,2013-09-13 14:26:17,2020-11-13 15:25:23,1191,BREAKING: The Egyptian FA confirms Mo Salah has tested positive for COVID-19 https://t.co/yBtx5qUamw,[]
OtterDreaming,Sentient organism. Father. Musician. Monarch butterfly tagger. Foster parent. Popcorn grower. #BlackLivesMatter #DefundthePolice He/him,"Iowa, USA",543,398,26994,2020-02-01 16:52:49,2020-11-13 15:25:23,2,"Wedding attendees spread the virus to a longterm care facility and a prison, as well as to others in their communities. Of the 7 who died, none were at the wedding. https://t.co/jdEN3CJIyd",[]
Sparky6461,"Sparky, Patriot and Truth seeker",,2972,3584,32739,2017-11-25 16:44:54,2020-11-13 15:25:23,0,Justice Alito criticizes COVID-19 restrictions and 'rule by experts' https://t.co/Dwtpl72uAp via @YouTube,[]
clancy_sean,"Features reporter and columnist for the Arkansas Democrat-Gazette. Married to Lori, dad to Will, cyclist and chocolate milk connoisseur.","Little Rock, AR",353,179,171,2012-01-10 23:16:40,2020-11-13 15:25:23,11,"Y'all the number of Ark. public school districts/private schools with 5 or more active covid-19 cases grew by *25* from *Monday*

This is my spreadsheet, mid-update. The left side is supposed to be the old data that I paste over, but it's too far up the sheet to see here. https://t.co/Tw012aqGAz",[]
jrleg54,"SHSU 2017. STCL 2020. Stl Blues, Dallas Cowboys",,299,35,1139,2013-02-04 01:07:43,2020-11-13 15:25:23,357,"NEW: Supreme Court Justice Alito said in recent remarks that the COVID-19 pandemic has caused ""previously unimaginable"" restrictions on liberty and warned that the US must prevent the freedom of speech ""from becoming a second-tier constitutional right."" https://t.co/sBcLadvMS3",[]
derekjGZ,"CEO, @globalzero. Advocacy, foreign policy, social change. Recovering attorney. Iowan by way of #Iran. We can eliminate nuclear weapons in our lifetime. He/him.","Washington, DC",2350,50244,9981,2013-06-16 17:07:26,2020-11-13 15:25:23,478,"Never forget:

On Jan. 24, THE VERY SAME DAY she was privately briefed on #COVID19, @SenatorLoeffler began quietly dumping stock ahead of the financial crash she saw coming. She then spent months echoing Trump's lies while investing in companies that would profit from a pandemic.","[{'text': 'COVID19', 'indices': [88, 96]}]"
otis_was_here,Now: Deputy Research Director @texasdemocrats. Then: Public Defender. Always: Angry. 🎶 tweets are my ownnnnn🎶,,646,755,18298,2009-02-16 14:55:17,2020-11-13 15:25:22,3,"Under @GregAbbott_TX 's watch, over 1 million #COVID19 cases in Texas, and 20,000 Texans dead.

Abbott Dithers, Texans die.

#txlege https://t.co/ip1nzaXfQn","[{'text': 'COVID19', 'indices': [59, 67]}]"
VfF_Germany,"Dies ist unsere offizielle deutsche Seite!
Wir sind die erste globale vegane Umweltbewegung!
Unser Ziel: Die kommerzielle Tierhaltung weltweit zu beenden!",European Union,1876,1766,1935,2019-03-21 13:15:41,2020-11-13 15:25:22,886,"School strike week 117. Because of new COVID-19 recommendations and the rapid spread, we’re back to #ClimateStrikeOnline .
If you strike, remember to keep distance and follow COVID-19 restrictions and recommendations.
#fridaysforfuture #schoolstrike4climate #flattenthecurve https://t.co/2W2d48vUhB","[{'text': 'ClimateStrikeOnline', 'indices': [119, 139]}]"
TrdisOprtr,"The header is a quote by the 10th Doctor.
""Somewhere there's danger, somewhere there's injustice and somewhere else, there is tea getting cold"", the 7th Doctor",,20,105,25413,2020-08-13 22:03:59,2020-11-13 15:25:22,66,"COVID-19 is officially becoming this year’s flu
Suspending democracy can't arrest the spread of the flu, either https://t.co/vcGANkwUe4",[]
mirena07,"Educator, EAP, critical thinking, nature, music, esoteric science, ancient cultures",UK,120,90,773,2015-12-03 14:46:19,2020-11-13 15:25:22,0,"@GovanLoyal72 @KnDalways @STVNews If a kid has a + test (without any symptoms), all students in the class have to get tested. If results are +, their families have to self-isolate. That is how the #TestandTrace system creates a false pandemic! And stress, problems for a lot of families.
#Covid19UK
#COVID19","[{'text': 'TestandTrace', 'indices': [197, 210]}, {'text': 'Covid19UK', 'indices': [288, 298]}, {'text': 'COVID19', 'indices': [299, 307]}]"
MalikKa29382668,,,8,9,69,2020-07-22 10:18:55,2020-11-13 15:25:22,377,"Deeply grieved by the sad demise of #Peshawar High Court Chief Justice Waqar Seth. In him we have lost a brave and honest person who was well respected by the lawyers fraternity. May his soul rest in peace

#JusticeWaqarSeth  
#COVID19 https://t.co/h4WqtRCDW2","[{'text': 'Peshawar', 'indices': [54, 63]}]"
atouchofsense,I’m a Corbyn loving commie bastard....or a heartless capitalist scumbag Tory ...depends on who you ask. previously @challengeitnow,,2391,1824,14269,2020-04-18 18:01:46,2020-11-13 15:25:22,0,Do you personally know anyone that has contracted stupidity during COVID-19? https://t.co/QarISrVLCW,[]
405JR,,occupied Wichita lands (OK),4248,1063,12967,2011-10-19 22:17:49,2020-11-13 15:25:22,1,"Statement from @MickeyDollens following two @OKHouseGOP reps testing positive for COVID-19 and his finding out via social media, not leadership:

""Who has to be hospitalized or lose their life for this to be taken seriously?""

https://t.co/34CtKXLdqp https://t.co/GVtQVTtgMX",[]
Kem_Gold,"I'm a songwriter,a singer and a musician going global",London Uk,1334,178,14959,2015-08-05 10:03:52,2020-11-13 15:25:22,14,"Nursing homes and assisted living centers are holding memorials for people who've died from Covid-19, having chaplains and social workers help residents and staff, and bringing in hospice providers to offer grief counseling. https://t.co/gYfBvVFQvJ",[]
C_J_E,eat the rich. he/him,Stevenage. ,1086,105,8048,2009-03-08 10:00:23,2020-11-13 15:25:22,3813,"80% of the people who died in Texas jails from COVID-19 had not been convicted of a crime.

Incarceration should never be a death sentence, but the data is unequivocal: In Texas, and across the country, it has become one.",[]
lalitnegi555,यदा यदा ही धर्मस्य ग्लानिर्भवति भारत अभ्युथानम अधर्मस्य तदात्मानं सरजाम्यहम परित्राणाय साधुनाम विनाशय चः दुष्कृताम धर्म संस्थापनार्थाय सम्भवामि युगे युगे🇮🇳,,2202,2310,28562,2012-11-16 06:07:06,2020-11-13 15:25:22,60,Happy to have met Noorpreet today with her sister Jashanpreet &amp; her team members Sukhdeep and Varandeep. I am thankful to these kids for using the popularity of their social media profiles to spread awareness regarding #Covid19 precautions. Wishing them and you all Happy Diwali! https://t.co/QFity5W8hl,[]
ALNewsNetwork,"Alabama News Network brings you ""News From Where You Live"" on CBS 8, ABC 32 and the CW Montgomery. 
For 24-hour updates, visit https://t.co/KlPOzpgJT0","Montgomery, Alabama",1197,28827,79622,2009-08-09 05:05:43,2020-11-13 15:25:21,0,"State Education Employees Quarantined Due to COVID-19 Issues  https://t.co/nzWC19MeqS 
#alnews #coronavirus","[{'text': 'alnews', 'indices': [87, 94]}, {'text': 'coronavirus', 'indices': [95, 107]}]"
raodums,,,54,117,34135,2014-08-26 21:11:47,2020-11-13 15:25:21,594,"The nightmare situations happening right now in #ElPaso #NorthDakota #SouthDakota &amp; #Utah may not concern you, but the case #s across the US mean your state could be next. It will be disastrous. 1,549 people died of #COVID19 on Wednesday-the highest toll since April. #WearAMask","[{'text': 'ElPaso', 'indices': [65, 72]}, {'text': 'NorthDakota', 'indices': [73, 85]}, {'text': 'SouthDakota', 'indices': [86, 98]}, {'text': 'Utah', 'indices': [105, 110]}]"
LindsayTedds,Economics/Policy/taxes/academics/parenthood/Life Views=own. Intersectionality. Mum. Tweet/like/mute/block as I like @wwhogivenofucks #difficultwoman she/her,Canada,1865,11008,4126,2012-05-10 14:14:37,2020-11-13 15:25:21,31,"Do some face masks offer more protection than others? We tested more than 20 different consumer masks to determine if the style, fabric, fit and number of layers make a difference when it comes to guarding against the #coronavirus. Here’s what we learned… 1/12 https://t.co/BhPdaEGRPQ",[]
DanielJainesLDR,"Local Democracy Reporter (#LDReporter) for Stonebow Media @thelincolnite & @LincsReporter . View my own, don't represent the company. RTs not endorsements","Lincoln, England",2294,1652,10951,2012-02-09 14:55:36,2020-11-13 15:25:21,0,“Critical incident” declared at Lincolnshire hospitals over rise in COVID-19 cases: https://t.co/3RVcFpNjb6 #LDReporter,"[{'text': 'LDReporter', 'indices': [108, 119]}]"
jkesister,Primum nil nocere,,51,34,5058,2014-02-20 00:46:16,2020-11-13 15:25:21,0,"#COVID19 
#coronavirus 
#COVID 

SCHOOLS you idiots, SCHOOLS.  You can close all the bars and restaurants and gyms 'till hell freezes over.  

It's the SCHOOLS you freakin morons.","[{'text': 'COVID19', 'indices': [0, 8]}, {'text': 'coronavirus', 'indices': [10, 22]}, {'text': 'COVID', 'indices': [24, 30]}]"
PPN_Kildare,"Kildare PPN is an independent statutory body, that links the local authority with community/voluntary, social inclusion, & environmental groups in Kildare.","Kildare, Ireland",245,304,951,2017-01-31 10:38:20,2020-11-13 15:25:21,0,There has been an 11% increase in the number of calls reporting illegal dumping during the Covid-19 pandemic https://t.co/0PfXGXSdEH,[]
trustingmyvibes,"Love Warrior, Humanitarian, Intuitive Writer & Spiritual Activist for cosmic truth, liberty, justice & peace of mind for all 💜🌏💜","Tennessee, USA",4998,2022,220272,2009-03-04 18:39:55,2020-11-13 15:25:21,0,Do you think #COVID19 puts a lack of paid family leave in the spotlight? How best to create policies that let employees balance career and family is an urgent question for companies that want to retain their talent. Learn more from our latest survey: https://t.co/bVJmJJnhna https://t.co/sknZ146NFG,"[{'text': 'COVID19', 'indices': [31, 39]}]"
LovelyFee_,⠀#SFA Alumna | Houston | God Above All ⠀⠀⠀⠀⠀,,817,1228,141010,2009-06-29 04:16:48,2020-11-13 15:25:21,20305,"Instead of fighting to defeat the COVID-19 pandemic that has killed over 242,000 Americans, the Trump administration is spending its final days in office fighting a bogus voter ""fraud"" problem that does not exist. Pathetic. The Biden-Harris Administration cannot come soon enough.",[]
VoteBluAmerica,"Retired Army SSG Nursing Student 🌊🏳️‍🌈
Voting Blue in November Follow backs appreciated! #Resister #BLM #trumpvirus #VeteransAgainstTrump 🚫MAGAts=Blocked",Arizona/Tennessee ,14243,12974,13755,2016-11-27 00:08:45,2020-11-13 15:25:21,3124,"BREAKING—Our entire country, from coronavirus pandemic. Another new all-time record 150,000 cases today. Thanksgiving holidays are coming w/ risky indoor gatherings. 

Try to keep outdoors. But if you must indoors—you must mask!! Premium masks if possible. 

#COVID19 is airborne. https://t.co/qhz8cs0grH",[]
ImpuneUrbano,“me hice peronista porque no se puede ser feliz en soledad”💚🥃🐔📷🎥,,781,2153,28934,2011-02-28 22:17:21,2020-11-13 15:25:21,19,"Liverpool’s Mohamed Salah has tested positive for COVID-19 while on international duty, the Egyptian FA has confirmed https://t.co/6aGATpFxi7",[]
Shadyy_,these are usually some thoughts that I would share with myself. | @lfc,Anfield,2370,4423,373298,2011-06-25 08:40:52,2020-11-13 15:25:21,1191,BREAKING: The Egyptian FA confirms Mo Salah has tested positive for COVID-19 https://t.co/yBtx5qUamw,[]
4tifands,,,666,46,232748,2015-09-12 09:04:55,2020-11-13 15:25:21,150,"BREAKING: Egyptian FA say Mohamed Salah has tested positive for #coronavirus 

https://t.co/2JsNi69qS2

#LFC https://t.co/IkgcFK0XSX","[{'text': 'coronavirus', 'indices': [80, 92]}, {'text': 'LFC', 'indices': [120, 124]}]"
HartungHenrik,,,25,81,350,2018-04-03 18:18:55,2020-11-13 15:25:21,0,"@78Morpheus By the way, there is a big demonstration in Copenhagen Denmark at the parliament against COVID-19 restrictions and a new drastic epidemic law.",[]
S3RGI0Q,Fan de lo imposible...,"Ciudad de México, México",1444,342,23399,2011-09-09 01:20:18,2020-11-13 15:25:20,147,"Mohamed Salah has tested positive for Covid-19, the Egyptian FA has announced.

Get well soon, @MoSalah 🙏 https://t.co/gHZdqk5Lwj",[]
engthisisme,Leo Messi,Hogwarts,313,29,1523,2020-09-26 10:20:06,2020-11-13 15:25:20,96,Breaking: The Egyptian FA has confirmed Mohamed Salah has tested positive for COVID-19. https://t.co/frfhHc9NzS,[]
chicksfly2,"CEO, Ret. Mil Pilot, #Resistance, AZ Democratic Voter, Adventurer, Student of Life, Progressive Thinker",AZ,937,282,14090,2018-02-27 19:08:29,2020-11-13 15:25:20,1471,"As politically partisan a speech as I’ve ever seen from a justice: arrogant , tendentious, and sloppy.  Alito condemned COVID-19 restrictions, marriage equality, abortion rights, and five sitting Democratic senators.  https://t.co/5Z3Z51Iu0X",[]
SchalaZeal,#ChronoTrigger #ChronoTriggerRP Not affiliated with Square-Enix. This doubles as my writer account. #BlackLivesMatter,Kingdom of Zeal,221,286,18375,2009-06-03 07:22:57,2020-11-13 15:25:20,364,"A nurse struggled to record a video for his family hours before he died of Covid-19, preparing a final farewell while holding onto hope.

""Whatever happens, you will always be looking out for my best interests, always. I love you and you are in my heart."" https://t.co/UW6RhTLmwT",[]
Dairymilk933,"Mphil_scholar Zoologist. 
Lecturer At UCP",Pakistan,580,186,5009,2016-03-05 21:48:41,2020-11-13 15:25:20,87,1/2 My interview on Hum news. Covid-19 situation regarding Schools in Punjab. https://t.co/cQxS9wSF8x,[]
xrmino,tak minat kpop,,237,214,28158,2019-03-11 10:43:46,2020-11-13 15:25:20,18,"Egyptian FA confirm Mo Salah has tested positive for COVID-19.

""The medical survey conducted showed that our international player Mohamed Salah [of] Liverpool was infected with the Coronavirus after his survey came back positive.""",[]
Jermanfugaming,Give us 5 minutes and we'll give you a family! https://t.co/4NNOHurlkG || Member of @teamtruetv || Business Inquiries: jermanfugaming@gmail.com,,641,1258,4714,2015-01-13 19:13:56,2020-11-13 15:25:20,1,"On this day, the #PS5 is going to be a unit of measurement in this household.

“On a scale of Covid-19 to PS5, how badly do you want it?”

“On a scale of Covid-19 to PS5, how much attention do you need?”

“On a scale of Covid-19 to PS5, how good is it?”

Retweet with ya best!","[{'text': 'PS5', 'indices': [37, 41]}]"
yasminediara,"passionate global health advocate | formerly: @northwesternu, @globemed, @gavi | currently: @lastmilehealth | opinions my own #vaccineswork & #blacklivesmatter","Boston, MA",86,4,32,2020-10-14 18:30:37,2020-11-13 15:25:20,7,"Yes, vaccines save lives. Yes, vaccines can speed up economic recovery. But no, vaccines won’t be a ‘magic bullet’ – because vaccines don’t deliver themselves.

We must ensure #COVID19 vaccines, once approved, are delivered to every last person at risk, in every corner of earth.",[]
habzy11,Gets like That 👀,,324,81,6387,2019-02-14 19:50:46,2020-11-13 15:25:20,1192,BREAKING: The Egyptian FA confirms Mo Salah has tested positive for COVID-19 https://t.co/yBtx5qUamw,[]
Primax89,I have been victim of multiple sexual assaults in my life so if I post evidence of other’s sexual assault here on Twitter it is news not child pornography,"Mississauga, Canada",2182,149,1839,2009-07-30 22:06:01,2020-11-13 15:25:20,71,Alleged rapist missing after judge frees him for $500 due to COVID-19 in Chicago https://t.co/cD0dKUtFrz https://t.co/NAbDjB6OFj,[]
RixyieOrganiser,Organiser #AwkwardSquad #AntiFascist✊️ #LUFC #MOT 💙💛💙 mick.rix@gmb.org.uk (RTs/likes/ views not always mine) #AmazonWeAreNotRobots🤖,London and the UK,3533,2144,11856,2013-01-04 19:50:02,2020-11-13 15:25:20,11,🚨UNI Global Union's World Executive Board unanimously adopts resolution in support of the French Amazon strikers who are demanding better compensation during the #COVID19 pandemic. 👇https://t.co/nXnDlM1NPU,[]
WHZZ1017MikeFM,"Hi!  My name is Mike.  I run a radio station in Lansing, Michigan - 101.7 MIKE FM!  Let me tell you about myself in 160 characters or less.  Here I go!  Well...","Lansing, Michigan",412,505,11661,2011-03-16 13:32:19,2020-11-13 15:25:20,1,Have you downloaded the MI COVID Alert app yet? MI COVID Alert is a free app for your mobile phone. It will help us to notify each other and slow the spread of COVID-19 in Michigan. https://t.co/PxE33zU8dB https://t.co/JrgnRry5Ex,[]
buchanannews,"Our 450 attorneys & government relations professionals in 15 U.S. offices know how to protect, defend & advance clients' business goals - by Maximizing Momentum",,341,1993,4482,2010-02-10 16:56:46,2020-11-13 15:25:20,1,"The reviews are in and our session on ""The Pharmaceutical Pipeline and the Changing Nature of Innovation and Collaboration Post-COVID-19"" was a complete success. 
Many thanks to our speakers from @buchanannews  and @BrodiesLLP! #TerraLexVGM2020 https://t.co/Xc2RmMJ1yv",[]
CovidLabs,The Most Rapid Covid-19 Test Results Available! Rapid 15 Min. Antigen Testing. Fastest RT-PCR Results in California (0-2 Days). Comfortable FDA Authorized Tests,Orange County & Los Angeles,800,62,6414,2020-05-09 20:39:45,2020-11-13 15:25:20,13,"New restrictions on New York restaurants, bars and gyms take effect Friday as the state prepares to deal with a second wave of the coronavirus pandemic https://t.co/wxO2lNpBP2",[]
CharlotteChar22,#Resister🌊in Texas #BLM I know crazy I went to school w/ Alex Jones. Mom of a bad ass Autistic daughter 🧩#KatiePorter #BidenHarris🌈 ♓️ #ONEV1 Z1 #NastyWoman,"Houston, TX",16172,16841,37420,2017-06-27 02:02:44,2020-11-13 15:25:20,2,"How likely is it you’ll encounter at least one person who is infected with the coronavirus if you go to a bar in Denver?

The answers can be found on this intuitive and peer-reviewed COVID-19 Risk Assessment Planning Tool.

#ONEV1 #OVHealthcare 

https://t.co/hFIThDn1Yg",[]
NicoleArkless,"Freelance facilitator, trainer and performer. Education co-ordinator for Bamboozle Theatre Company.","Hitchin, England",217,109,1669,2012-05-01 13:02:12,2020-11-13 15:25:20,67,COVID-19 is a harsh but accurate #systemsthinking teacher. A thread.,"[{'text': 'systemsthinking', 'indices': [48, 64]}]"
kaelsa,we are all the least of these #God1st #Jesus  #MRI #Radiology #Healthcare #DogMom 💜🐶💜🐶#AdoptDontShop,United States,3023,830,24442,2011-02-06 12:33:21,2020-11-13 15:25:20,1,"@drjessigold Our frontline healthcare workers deserve better. They are risking their lives every day.I have friends that say they take #covid seriously,yet they are going on trips over the holidays&amp;planning big get togethers.#Covid is in the drivers seat. We are not.Why don't they get that?",[]
laurenpeikoff,Family first. 🦚 @msnbc Executive Producer. Bigger sports fan than your girlfriend. Bleed Dodger Blue. Vin Scully forever. @Cronkite_ASU alum. Sevilla #no8do.,New York City,3579,17571,49255,2008-12-01 06:34:21,2020-11-13 15:25:19,0,"Left out of Covid-19 vaccine planning, Biden advisers developing their own distribution strategy https://t.co/SRccTFroBS via @nbcnews @spettypi @GeoffRBennett",[]
andypopa,"Partner & National Technology Sector Leader  
@PwC_Canada @PwC_Tech Tweets tech, business, 
start-ups. #PwC // Views my own.","Montréal, Québec",385,367,2890,2010-08-21 13:34:09,2020-11-13 15:25:19,3,"Leaders from @WillfulWills, @Doxim_Inc, @SoapBoxHQ, and @JoinDrop provide their perspective on the new ways of working for Canadian tech - remote, in-office, and hybrid.

https://t.co/xNqOE3MoNK",[]
cycletherapyHam,Everyone Rides Volunteer. Board Member @CycleHamilton . Hamilton Bike Share Inc. Board of Directors. AKA SharpieGuy. #Ally #IGotYourBack🏳️‍🌈,"Hamilton, Ontario",771,495,7183,2010-02-08 20:01:39,2020-11-13 15:25:19,0,"Ontario health officials report nearly 1,400 new cases of COVID-19, seven-day average climbs to more than 1,300  https://t.co/C1AooaCJM9 
'The Time Is Now'
Wear your mask
Stay 6 feet apart
wash your hands
essential outings only
and down load the #covidalertapp","[{'text': 'covidalertapp', 'indices': [246, 260]}]"
TRFootballUpdat,Elnur Kuliev - elnurkuliev@hotmail.com,"İstanbul, Türkiye",115,2998,63034,2013-02-03 22:08:12,2020-11-13 15:25:19,0,#Kayserispor has announced that 1 player and trainer has got positive test result for #Covid19.,"[{'text': 'Kayserispor', 'indices': [0, 12]}, {'text': 'Covid19', 'indices': [86, 94]}]"
MGFarr1,"Sports Journalist. Film Critic. Blogger. Written for @FootyInsider247 , Touchline Talk, A-View-from-a-Farr   https://t.co/cGHpRKueYB",,1847,583,10167,2011-11-12 19:40:02,2020-11-13 15:25:19,0,"November international friendlies should have been written off in COVID-19 climate
#ENGIRL #BELvENG #BELENG https://t.co/81maMERHtn","[{'text': 'ENGIRL', 'indices': [83, 90]}, {'text': 'BELvENG', 'indices': [91, 99]}, {'text': 'BELENG', 'indices': [100, 107]}]"
BetaMankonPikin,"Volunteer @RescueWomen
Refugee/IDP co-ordinator","Nord-Ouest, Cameroon",2525,3006,6044,2018-01-22 16:33:17,2020-11-13 15:25:19,10,"The creators of #COVID19 forgot one thing tho, “Black Man Nodi Die Doti“😂","[{'text': 'COVID19', 'indices': [35, 43]}]"
drkomanduri,"Chief, Transplantation and Cellular Therapy, @SylvesterCancer, @ASTCT Past President, viruses, immunity, father of 4, #bmtsm Previously MIT/UMN/UCLA/UCSF/MDACC",Miami,2394,8337,21708,2013-01-12 05:22:42,2020-11-13 15:25:19,0,"Backwards, Zim. You and the @Vikings ARE getting help from @GovTimWalz, as dead fans can’t attend future @NFL games. We get our lives back, including in person football, when we control the #COVID19 pandemic. https://t.co/ke4MSxxsfy","[{'text': 'COVID19', 'indices': [190, 198]}]"
diana_katalina_,Ricardo 💍,"McAllen, TX",469,1197,83330,2012-04-03 22:38:40,2020-11-13 15:25:19,20305,"Instead of fighting to defeat the COVID-19 pandemic that has killed over 242,000 Americans, the Trump administration is spending its final days in office fighting a bogus voter ""fraud"" problem that does not exist. Pathetic. The Biden-Harris Administration cannot come soon enough.",[]
akomscopy,"C.o.o @everythingplast on Twitter
Bsc. public admin 
deals in plastic furnitures & household plastics with delivery, we help share sourvenirs@parties & events","Lagos, Nigeria",2610,1515,23291,2011-03-31 20:12:06,2020-11-13 15:25:19,20,"WHY THE HATE &amp; HURTS?
We were raising money here and a handle with barely 20 followers gave N100,000! I found out this is from a budding printing paper business. I've never met somebody so unassuming.
This man's wife lost her job and his business took a hit when covid-19 started.",[]
DoctorCorpier,"Kidney doctor, writer, traveler, political junkie,cat lover & Francophile","Texas, USA",882,380,15896,2017-06-30 02:47:50,2020-11-13 15:25:19,114,"As Texas blasts through every #COVID19 record, our Governor and Lt. Governor do absolutely nothing.

They are pure political hacks and Texans are dying by the thousands as a result.

We need to do our part to stop the spread. We can't depend on Abbott nor Patrick to lead. https://t.co/4nvilb5r8l","[{'text': 'COVID19', 'indices': [51, 59]}]"
MDudishe,,Somalia,418,524,7080,2012-11-26 17:47:52,2020-11-13 15:25:19,0,"Trump’s inner circle, who are embarrassed to speak on his losing behalf, are claiming COVID-19 positive. Lewandowski &amp; Meadows et al.",[]
Ceasabel,A graduate from Saint Leo University who's trying to figure out what I want to do with my life.,"Brooksville, FL",74,23,1195,2009-05-13 05:48:15,2020-11-13 15:25:18,0,Eventual COVID-19 vaccine may have unpleasant side effects but that means it’s working  https://t.co/lrMWPulT37,[]
saviMelwood,Liverpool FC ลูกเฉิง ทาร์ตไข่,Anfield,582,1248,116059,2010-12-26 13:49:19,2020-11-13 15:25:18,1192,BREAKING: The Egyptian FA confirms Mo Salah has tested positive for COVID-19 https://t.co/yBtx5qUamw,[]
natashacopp,you filthy piece of toe rag 😎,,232,433,7589,2010-07-17 13:13:44,2020-11-13 15:25:18,7,"No fuck off who actually made this 
#COVID19 https://t.co/GYuv9PK5NU","[{'text': 'COVID19', 'indices': [57, 65]}]"
ASIPath,"discovery, advancement, & knowledge in #pathology & related disciplines 🔬fostering the investigation of mechanisms of #disease #pathobiology #ASIP2020 #ExpBio","Rockville, MD",4973,2524,6312,2009-08-28 13:38:52,2020-11-13 15:25:18,0,Super excited to be moderating this #COVID19 session tomorrow morning at #PISA2020.  We are about to reach our 500 participant limit so please register quickly if interested. #ASIPVirtual #WomenInPathology #ASIPWebinar https://t.co/dXAwFQP44V,"[{'text': 'COVID19', 'indices': [49, 57]}, {'text': 'PISA2020', 'indices': [86, 95]}]"
ghamilton56,"Mother, grandmother, healer. Nurse for 40 years, hospice nurse 35 of those years. Death Doula. Desperately praying for health care for all.","Longmont, CO",177,57,11319,2012-02-27 16:24:03,2020-11-13 15:25:18,3629,Governor DeSantis has hired an unqualified conspiracy theorist and Ohio sports blogger as part of Florida's COVID-19 response. He is putting the health and safety of all Floridians at risk. Our response must be based on scientific and medical evidence.,[]
DrWAVeSportCd1,"Addicted to News, Music, Cooking, Gardens, Outdoors, Tennis, Politics. 🖕🏼T, @GOP, @NRA Putin‼️ 💙 #Democrats #TheResistanc #LGBTQ FAMILIES #Veterans  #USA",USA,5001,4003,435171,2013-08-04 21:07:08,2020-11-13 15:25:18,645,Alaska congressman who ridiculed coronavirus now says he has COVID-19 https://t.co/Fxkwackvh3 https://t.co/FfHM1iePiA,[]
mktwehous,,Warrensburg mo,184,141,9287,2012-09-19 15:11:29,2020-11-13 15:25:18,667,"What are the odds the “huge spike” in #COVID19 cases the media is reporting is all bullshit? 

I’d say it’s a high probability!","[{'text': 'COVID19', 'indices': [55, 63]}]"
AlisonMenendezM,,"Guayaquil, Ecuador",148,29,89,2016-04-03 04:21:56,2020-11-13 15:25:18,0,"When Covid 19 impacted, domestic flights stopped and 7 million dollars were lost. But Qatar airlines didnt stop flying, they navigated the pandemic with cargo flights mostly, and that meant an advantage over the competition.
#CustomerJourneyMKT @Marketeers_USFQ","[{'text': 'CustomerJourneyMKT', 'indices': [225, 244]}]"
MentorMI,Supporting and strengthening youth mentoring throughout the state of Michigan. https://t.co/SMb1OAEr2o,"Lansing, MI",1441,1804,2532,2009-12-16 19:33:08,2020-11-13 15:25:18,1,"Check out My Pal Luke, a supportive virtual comfort dog that young people, educators &amp; families can access online to ease them through these difficult &amp; uncertain times. My Pal Luke reads his favorite books &amp; educates kids on how to make sense of current events &amp; COVID-19. https://t.co/pkyTPRlXB5",[]
